"id","name","type","length","startLat","startLng","startStakeNum","endStakeNum","endLat","endLng","tollRoads","endTime","provinceType","operation","isLoopCity","enTollStation","exTollStation","entrystation","exitstation","tollGrantry","ownerid","roadid","roadidname","roadtype","feeKtype","feeHtype","status","Gantrys","inoutprovince","HEX","NOTE","SORT","DIRECTION","BEGINTIME","VERTICALSECTIONTYPE","tollstaion"
"G006561008001420","黄堡南站-黄堡南",2,0,"35.031785","109.030230",765.854,788.7,"34.877377","108.968034","G006561","2041-09-14",0,1,0,"G0065610080040","G0065610070050",500104,510099,"G006561008001420",50,1,"西铜高速",1,1,1,1,"G006561008001420010","0",,"6",1303,2,"1992-12-26",2,
"G006561008002010","川口-黄堡",2,9265,"35.054776","109.061451",229.705,238.97,"34.989044","109.010506","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002010",50,1,"西铜高速",1,1,2,1,"G006561008002010010","0",,"0",,1,"2021-09-14",1,
"G006561008002020","黄堡-川口",2,9265,"34.989044","109.010506",238.97,229.705,"35.054776","109.061451","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002020",50,1,"西铜高速",1,1,2,1,"G006561008002020010","0",,"0",,2,"2021-09-14",1,
"G006561008002110","黄堡-耀州北",2,7778,"34.989044","109.010506",238.97,246.748,"34.921597","108.986577","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002110",50,1,"西铜高速",1,1,2,1,"G006561008002110010","0",,"0",,1,"2021-09-14",1,
"G006561008002120","耀州北-黄堡",2,7778,"34.921597","108.986577",246.748,238.97,"34.989044","109.010506","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002120",50,1,"西铜高速",1,1,2,1,"G006561008002120010","0",,"0",,2,"2021-09-14",1,
"G006561008002210","耀州北-铜川新区",2,1188,"34.921597","108.986577",246.748,253.659,"34.866738","108.966952","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002210",50,1,"西铜高速",1,1,2,1,"G006561008002210010","0",,"0",,1,"2021-09-14",1,
"G006561008002220","铜川新区-耀州北",2,1188,"34.866738","108.966952",253.659,246.748,"34.921597","108.986577","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002220",50,1,"西铜高速",1,1,2,1,"G006561008002220010","0",,"0",,2,"2021-09-14",1,
"G006561008002310","铜川新区-耀州南",2,4490,"34.866738","108.966952",253.659,249.647,"34.896886","108.981621","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002310",50,1,"西铜高速",1,1,2,1,"G006561008002310010","0",,"0",,1,"2021-09-14",1,
"G006561008002320","耀州南-铜川新区",2,4490,"34.896886","108.981621",249.647,253.659,"34.866738","108.966952","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002320",50,1,"西铜高速",1,1,2,1,"G006561008002320010","0",,"0",,2,"2021-09-14",1,
"G006561008002410","耀州南-铜川主线",2,0,"34.896886","108.981621",249.647,252.427,"34.876751","108.969023","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002410",50,1,"西铜高速",1,1,2,1,"G006561008002410010","0",,"0",,1,"2021-09-14",1,
"G006561008002420","铜川主线-耀州南",2,0,"34.876751","108.969023",252.427,249.647,"34.896886","108.981621","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002420",50,1,"西铜高速",1,1,2,1,"G006561008002420010","0",,"0",,2,"2021-09-14",1,
"G006561008002510","铜川主线加收_预留",2,1,"34.876751","108.969023",252.427,252.427,"34.876751","108.969023","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002510",50,1,"西铜高速",3,3,3,1,"G006561008002510010","0",,"0",,1,"2021-09-14",1,
"G006561008002520","铜川主线加收_预留",2,1,"34.876751","108.969023",252.427,252.427,"34.876751","108.969023","G006561","2041-09-14",0,1,0,,,0,0,"G006561008002520",50,1,"西铜高速",3,3,3,1,"G006561008002520010","0",,"0",,2,"2021-09-14",1,
"G006561009000110","曲江立交-韦曲匝道",2,4920,"34.195472","109.004590",891.621,896.437,"34.153207","109.004074","G006561","2027-01-19",0,1,0,,"G0065610090010",9990105,600101,"G006561009000110",60,1,"西柞高速",1,2,2,1,"G006561009000110010","0","270195","0",405,1,"2007-01-20",1,
"G006561009000120","韦曲匝道-曲江立交",2,4920,"34.152990","109.004394",896.437,891.621,"34.195472","109.004590","G006561","2027-01-19",0,1,0,"G0065610090010",,600101,9990105,"G006561009000120",60,1,"西柞高速",1,2,2,1,"G006561009000120010","0","270196","0",406,2,"2007-01-20",1,
"G006561009000210","韦曲匝道-太乙宫匝道",2,14581,"34.153207","109.004074",869.437,909.809,"34.041079","109.014672","G006561","2027-01-19",0,1,0,"G0065610090010","G0065610090020",600101,600102,"G006561009000210",60,1,"西柞高速",1,2,2,1,"G006561009000210010","0","270197","0",407,1,"2007-01-20",1,
"G006561009000220","太乙宫匝道-韦曲匝道",2,14581,"34.041023","109.014851",909.809,896.437,"34.153012","109.004426","G006561","2027-01-19",0,1,0,"G0065610090020","G0065610090010",600102,600101,"G006561009000220",60,1,"西柞高速",1,2,2,1,"G006561009000220010","0","270198","0",408,2,"2007-01-20",1,
"G006561009000310","太乙宫匝道-秦岭终南山隧道北口",2,11000,"34.041014","109.014880",910.121,921.759,"33.971061","108.931198","G006561","2027-01-19",0,1,0,"G0065610090020",,600102,,"G006561009000310",60,1,"西柞高速",1,2,2,1,"G006561009000310010","0","270199","0",409,1,"2007-01-20",1,
"G006561009000320","秦岭终南山隧道北口-太乙宫匝道",2,11000,"33.971061","108.931198",921.759,910.121,"34.040999","109.014891","G006561","2027-01-19",0,1,0,"G0065610090030","G0065610090020",600103,600102,"G006561009000320",60,1,"西柞高速",1,2,2,1,"G006561009000320010","0","27019A","0",410,2,"2007-01-20",1,
"G006561009000410","西柞隧道专项-营盘",2,3000,"33.805177","109.029235",943,946.39,"33.777436","109.042600","G006561","2027-01-19",0,1,0,,"G0065610090030",,600103,"G006561009000310",60,1,"西柞高速",1,2,2,1,"G006561009000310010","0","27019B","0",411,1,"2007-01-20",1,
"G006561009000420","营盘-西柞隧道专项",2,3000,"33.777767","109.043725",946.39,943,"33.805367","109.028986","G006561","2027-01-19",0,1,0,"G0065610090030",,600103,,"G006561009000320",60,1,"西柞高速",1,2,2,1,"G006561009000320010","0","27019C","0",412,2,"2007-01-20",1,
"G006561009000510","营盘匝道-柞水匝道",2,16394,"33.777658","109.043135",946.39,962.578,"33.661973","109.123330","G006561","2027-01-19",0,1,0,"G0065610090030","G0065610090040",600103,600201,"G006561009000510",60,1,"西柞高速",1,2,2,1,"G006561009000510010","0","27019D","0",413,1,"2007-01-20",1,
"G006561009000520","柞水匝道-营盘匝道",2,16394,"33.662972","109.122263",962.578,946.39,"33.778973","109.043742","G006561","2027-01-19",0,1,0,"G0065610090040","G0065610090030",600201,600103,"G006561009000520",60,1,"西柞高速",1,2,2,1,"G006561009000520010","0","27019E","0",414,2,"2007-01-20",1,
"G006561009000610","柞水匝道-柞水东互通立交",2,6806,"33.664120","109.121878",962.578,969.38,"33.619766","109.163933","G006561","2027-01-19",0,1,0,"G0065610090040",,600201,9990726,"G006561009000610",60,1,"西柞高速",1,2,2,1,"G006561009000610010","0","27019F","0",415,1,"2007-01-20",1,
"G006561009000620","柞水东互通立交-柞水匝道",2,6806,"33.619555","109.164203",969.1,962.578,"33.662876","109.123390","G006561","2027-01-19",0,1,0,,"G0065610090040",9990726,600201,"G006561009000620",60,1,"西柞高速",1,2,2,1,"G006561009000620010","0","2701A0","0",416,2,"2007-01-20",1,
"G006561009000710","柞水东互通立交-镇安匝道",2,22000,"33.619822","109.163981",969.1,991.314,"33.432416","109.171958","G006561","2027-01-19",0,1,0,,"G0065610090050",9990726,600301,"G006561009000710",60,1,"西柞高速",1,2,2,1,"G006561009000710010","0","2701A1","0",417,1,"2008-11-20",1,
"G006561009000720","镇安匝道-柞水东互通立交",2,22000,"33.432584","109.171930",991.314,969.1,"33.619790","109.164173","G006561","2027-01-19",0,1,0,"G0065610090050",,600301,9990726,"G006561009000720",60,1,"西柞高速",1,2,2,1,"G006561009000720010","0","2701A2","0",418,2,"2008-11-20",1,
"G006561009000810","镇安匝道-塔云山匝道",2,15783,"33.432669","109.171822",991.314,1006.58,"33.303660","109.177324","G006561","2027-01-19",0,1,0,"G0065610090050","G0065610090060",600301,600302,"G006561009000810",60,1,"西柞高速",1,2,2,1,"G006561009000810010","0","2701A3","0",419,1,"2008-11-20",1,
"G006561009000820","塔云山匝道-镇安匝道",2,15783,"33.303188","109.177184",1006.58,991.314,"33.434755","109.174421","G006561","2027-01-19",0,1,0,"G0065610090060","G0065610090050",600302,600301,"G006561009000820",60,1,"西柞高速",1,2,2,1,"G006561009000820010","0","2701A4","0",420,2,"2008-11-20",1,
"G006561009000910","塔云山匝道-小河匝道",2,20086,"33.303660","109.177324",1006.58,1026.96,"33.148867","109.133523","G006561","2027-01-19",0,1,0,"G0065610090060","G0065610090070",600302,600303,"G006561009000910",60,1,"西柞高速",1,2,2,1,"G006561009000910010","0","2701A5","0",421,1,"2008-11-20",1,
"G006561009000920","小河匝道-塔云山匝道",2,20086,"33.148867","109.133523",1026.96,1006.58,"33.303188","109.177184","G006561","2027-01-19",0,1,0,"G0065610090070","G0065610090060",600303,600302,"G006561009000920",60,1,"西柞高速",1,2,2,1,"G006561009000920010","0","2701A6","0",422,2,"2008-11-20",1,
"G006561009001010","韦曲站-韦曲",2,0,"34.132662","108.996972",896.485,896.485,"34.132396","108.997062","G006561","2027-01-19",0,1,0,,"G0065610090010",9990105,600101,"G006561009001010",60,1,"西柞高速",1,2,2,1,"G006561009001010010","0",,"6",1304,1,"2007-01-20",2,
"G006561009001020","韦曲-韦曲站",2,0,"34.132396","108.997062",896.485,896.485,"34.132662","108.996972","G006561","2027-01-19",0,1,0,"G0065610090010",,600101,9990105,"G006561009001020",60,1,"西柞高速",1,2,2,1,"G006561009001020010","0",,"6",1305,2,"2007-01-20",2,
"G006561009001110","太乙宫站-太乙宫",2,0,"34.194075","109.000211",910.085,910.085,"34.156095","108.999112","G006561","2027-01-19",0,1,0,"G0065610090010","G0065610090020",600101,600102,"G006561009001110",60,1,"西柞高速",1,2,2,1,"G006561009001110010","0",,"6",1306,1,"2007-01-20",2,
"G006561009001120","太乙宫-太乙宫站",2,0,"34.156095","108.999112",910.085,910.085,"34.194075","109.000211","G006561","2027-01-19",0,1,0,"G0065610090020","G0065610090010",600102,600101,"G006561009001120",60,1,"西柞高速",1,2,2,1,"G006561009001120010","0",,"6",1307,2,"2007-01-20",2,
"G006561009001210","营盘站-营盘",2,0,"33.808776","109.037714",946.469,946.469,"33.557512","109.162470","G006561","2027-01-19",0,1,0,,"G0065610090030",0,600103,"G006561009001210",60,1,"西柞高速",1,2,2,1,"G006561009001210010","0",,"6",1308,1,"2007-01-20",2,
"G006561009001220","营盘-营盘站",2,0,"33.557512","109.162470",946.469,946.469,"33.808776","109.037714","G006561","2027-01-19",0,1,0,"G0065610090030",,600103,0,"G006561009001220",60,1,"西柞高速",1,2,2,1,"G006561009001220010","0",,"6",1309,2,"2007-01-20",2,
"G006561009001310","柞水站-柞水",2,0,"33.778881","109.037427",962,962,"33.663275","109.118074","G006561","2027-01-19",0,1,0,"G0065610090030","G0065610090040",600103,600201,"G006561009001310",60,1,"西柞高速",1,2,2,1,"G006561009001310010","0",,"6",1310,1,"2007-01-20",2,
"G006561009001320","柞水-柞水站",2,0,"33.663275","109.118074",962,962,"33.778881","109.037427","G006561","2027-01-19",0,1,0,"G0065610090040","G0065610090030",600201,600103,"G006561009001320",60,1,"西柞高速",1,2,2,1,"G006561009001320010","0",,"6",1311,2,"2007-01-20",2,
"G006561009001410","镇安站-镇安",2,0,"33.621968","109.159121",991.407,991.407,"33.435694","109.168916","G006561","2027-01-19",0,1,0,,"G0065610090050",9990726,600301,"G006561009001410",60,1,"西柞高速",1,2,2,1,"G006561009001410010","0",,"6",1312,1,"2007-01-20",2,
"G006561009001420","镇安-镇安站",2,0,"33.435694","109.168916",991.407,991.407,"33.621968","109.159121","G006561","2027-01-19",0,1,0,"G0065610090050",,600301,9990726,"G006561009001420",60,1,"西柞高速",1,2,2,1,"G006561009001420010","0",,"6",1313,2,"2007-01-20",2,
"G006561009001510","塔云山站-塔云山",2,0,"33.435694","109.168916",1006.58,1006.58,"33.305533","109.169764","G006561","2027-01-19",0,1,0,"G0065610090050","G0065610090060",600301,600302,"G006561009001510",60,1,"西柞高速",1,2,2,1,"G006561009001510010","0",,"6",1314,1,"2007-01-20",2,
"G006561009001520","塔云山-塔云山站",2,0,"33.305533","109.169764",1006.58,1006.58,"33.435694","109.168916","G006561","2027-01-19",0,1,0,"G0065610090060","G0065610090050",600302,600301,"G006561009001520",60,1,"西柞高速",1,2,2,1,"G006561009001520010","0",,"6",1315,2,"2007-01-20",2,
"G006561009001610","小河站-小河",2,0,"33.305533","109.169764",1026.96,1026.96,"33.153415","109.128078","G006561","2027-01-19",0,1,0,"G0065610090060","G0065610090070",600302,600303,"G006561009001610",60,1,"西柞高速",1,2,2,1,"G006561009001610010","0",,"6",1316,1,"2007-01-20",2,
"G006561009001620","小河-小河站",2,0,"33.153412","109.128078",1026.96,1026.96,"33.305533","109.169764","G006561","2027-01-19",0,1,0,"G0065610090070","G0065610090060",600303,600302,"G006561009001620",60,1,"西柞高速",1,2,2,1,"G006561009001620010","0",,"6",1317,2,"2007-01-20",2,
"G006561010000110","秦岭终南山隧道北口-秦岭终南山隧道南口",2,21180,"33.970448","108.930798",921.759,942.999,"33.805013","109.029041","G006561","2027-01-19",0,1,0,,,,,"G006561009000310",61,1,"西柞秦隧高速",1,2,2,1,"G006561009000310010","0","2701A7","0",423,1,"2007-01-01",1,
"G006561010000120","秦岭终南山隧道南口-秦岭终南山隧道北口",2,21180,"33.805066","109.029346",942.999,921.759,"33.970373","108.931141","G006561","2027-01-19",0,1,0,,,,,"G006561009000320",61,1,"西柞秦隧高速",1,2,2,1,"G006561009000320010","0","2701A8","0",424,2,"2007-01-01",1,
"G006561010000210","秦岭终南山隧道南口-西柞隧道专项",2,1,"33.805013","109.029041",942.999,943,"33.804828","109.029279","G006561","2027-01-19",0,1,0,,,,,"G006561009000310",61,0,"西柞隧道专项",2,2,2,1,"G006561009000310010","0","2701A9","0",425,1,"2007-01-01",1,
"G006561010000220","西柞隧道专项-秦岭终南山隧道南口",2,1,"33.804977","109.029485",943,942.999,"33.805052","109.029335","G006561","2027-01-19",0,1,0,,,,,"G006561009000320",61,0,"西柞隧道专项",2,2,2,1,"G006561009000320010","0","2701AA","0",426,2,"2007-01-01",1,
"G006561011000110","小河匝道-包家山隧道北口",2,12760,"33.149069","109.135723",1027.82,1040,"33.058199","109.077657","G006561|G701161","2027-01-19",0,1,0,"G0065610090070",,600303,0,"G006561011000110",62,1,"小康高速",1,3,3,1,"G006561011000110010","0","2701AB","0",427,1,"2009-05-28",1,
"G006561011000120","包家山隧道北口-小河匝道",2,12760,"33.056784","109.077736",1040,1027.82,"33.149069","109.135723","G006561|G701161","2027-01-19",0,1,0,,"G0065610090070",,600303,"G006561011000120",62,1,"小康高速",1,3,3,1,"G006561011000120010","0","2701AC","0",428,2,"2009-05-28",1,
"G006561011000210","包家山隧道-茨沟匝道",2,6228,"32.970403","109.011514",1052,1058,"32.929789","108.970967","G006561","2027-01-19",0,1,0,,"G0065610110010",,620101,"G006561011000110",62,1,"小康高速",1,3,3,1,"G006561011000110010","0","2701AD","0",429,1,"2009-05-28",1,
"G006561011000220","茨沟匝道-包家山隧道",2,6228,"32.929039","108.970033",1058,1052,"32.970982","109.012447","G006561","2027-01-19",0,1,0,"G0065610110010",,620101,,"G006561011000120",62,1,"小康高速",1,3,3,1,"G006561011000120010","0","2701AE","0",430,2,"2009-05-28",1,
"G006561011000310","茨沟匝道-谭坝匝道",2,6288,"32.930167","108.971419",1058,1064.4,"32.878033","108.959772","G006561|G701161","2027-01-19",0,1,0,"G0065610110010","G0065610110020",620101,620102,"G006561011000310",62,1,"小康高速",1,3,3,1,"G006561011000310010","0","2701AF","0",431,1,"2009-05-28",1,
"G006561011000320","谭坝匝道-茨沟匝道",2,6288,"32.878081","108.960222",1064.4,1058,"32.929996","108.971559","G006561|G701161","2027-01-19",0,1,0,"G0065610110020","G0065610110010",620102,620101,"G006561011000320",62,1,"小康高速",1,3,3,1,"G006561011000320010","0","2701B0","0",432,2,"2009-05-28",1,
"G006561011000410","安康机场匝道-五里匝道",2,3820,"32.745264","108.915455",1081,1084.82,"32.714744","108.903951","G006561|G701161","2027-01-19",0,1,0,"G0065610110020","G0065610110030",620102,620103,"G006561011000410",62,1,"小康高速",1,3,3,1,"G006561011000410010","0","2701B1","0",433,1,"2009-05-28",1,
"G006561011000420","五里匝道-安康机场匝道",2,3820,"32.714744","108.903951",1084.82,1081,"32.745264","108.915455","G006561|G701161","2027-01-19",0,1,0,"G0065610110030","G0065610110020",620103,620102,"G006561011000420",62,1,"小康高速",1,3,3,1,"G006561011000420010","0","2701B2","0",434,2,"2009-05-28",1,
"G006561011000510","五里匝道-五里立交",2,1076,"32.713134","108.903046",1084.82,1086,"32.706631","108.897195","G006561","2027-01-19",0,1,0,"G0065610110030",,620103,9990113,,62,1,"小康高速",1,3,3,1,,"0","2701B3","0",435,1,"2009-05-28",2,
"G006561011000520","五里立交-五里匝道",2,1076,"32.706631","108.897195",1086,1084.82,"32.712858","108.902997","G006561","2027-01-19",0,1,0,,"G0065610110030",9990113,620103,,62,1,"小康高速",1,3,3,1,,"0","2701B4","0",436,2,"2009-05-28",2,
"G006561011000610","茨沟站-茨沟",2,0,"32.972515","109.005347",1058,1058,"32.933731","108.968799","G006561","2027-01-19",0,1,0,,"G0065610110010",,620101,"G006561011000610",62,1,"小康高速",1,3,3,1,"G006561011000610010","0",,"6",1318,1,"2009-05-28",2,
"G006561011000620","茨沟-茨沟站",2,0,"32.930920","108.963665",1058,1058,"32.972515","109.005347","G006561","2027-01-19",0,1,0,"G0065610110010",,620101,,"G006561011000620",62,1,"小康高速",1,3,3,1,"G006561011000620010","0",,"6",1319,2,"2009-05-28",2,
"G006561011000710","谭坝站-谭坝",2,0,"32.932097","108.966525",1058,1064.4,"32.881721","108.958111","G006561|G701161","2027-01-19",0,1,0,"G0065610110010","G0065610110020",620101,620102,"G006561011000710",62,1,"小康高速",1,3,3,1,"G006561011000710010","0",,"6",1320,1,"2009-05-28",2,
"G006561011000720","谭坝-谭坝站",2,0,"32.881721","108.958111",1064.4,1058,"32.932097","108.966525","G006561|G701161","2027-01-19",0,1,0,"G0065610110020","G0065610110010",620102,620101,"G006561011000720",62,1,"小康高速",1,3,3,1,"G006561011000720010","0",,"6",1321,2,"2009-05-28",2,
"G006561011000810","五里站-五里",2,0,"32.881721","108.958111",1064.4,1084.82,"32.717173","108.899485","G006561|G701161","2027-01-19",0,1,0,"G0065610110020","G0065610110030",620102,620103,"G006561011000810",62,1,"小康高速",1,3,3,1,"G006561011000810010","0",,"6",1322,1,"2009-05-28",2,
"G006561011000820","五里-五里站",2,0,"32.717173","108.899485",1084.82,1064.4,"32.881721","108.958111","G006561|G701161","2027-01-19",0,1,0,"G0065610110030","G0065610110020",620103,620102,"G006561011000820",62,1,"小康高速",1,3,3,1,"G006561011000820010","0",,"6",1323,2,"2009-05-28",2,
